"First_Name";"Surname";"Montant_Total_Compensation";"department_id";"Office_Type"
"Ramon";"Olson";"161,00000083446503";"d005";"Technology"
"Judson";"Killian";"126,50000065565109";"d005";"Technology"
"Larry";"Perkins";"161,00000083446503";"d005";"Technology"
"Brenda";"Smith";"161,00000083446503";"d005";"Technology"
"Sandra";"Robinson";"161,00000083446503";"d005";"Technology"
"Helen";"Flannigan";"126,50000065565109";"d005";"Technology"
"Pamela";"Wieland";"126,50000065565109";"d005";"Technology"
"Audra";"Meeker";"240,00000059604645";"d005";"Technology"
"Ahmad";"Fox";"161,00000083446503";"d005";"Technology"
"Virginia";"Jones";"240,00000059604645";"d005";"Technology"
"Suzette";"Scarlett";"240,00000059604645";"d005";"Technology"
"Alphonse";"Gagliardi";"422,5000038743019";"d005";"Technology"
"Andres";"Tremper";"126,50000065565109";"d005";"Technology"
"Robert";"Wardlaw";"240,00000059604645";"d005";"Technology"
"Elena";"Dunham";"422,5000038743019";"d005";"Technology"
"Christopher";"Alonso";"161,00000083446503";"d005";"Technology"
"Doris";"Clemmons";"126,50000065565109";"d005";"Technology"
"Jerome";"Bergman";"126,50000065565109";"d005";"Technology"
"Deloris";"Jesse";"126,50000065565109";"d005";"Technology"
"Howard";"Hernandez";"86,25000044703484";"d005";"Technology"
"Carrie";"Gantt";"74,75000038743019";"d005";"Technology"
"Michael";"Smith";"161,00000083446503";"d005";"Technology"
"Doyle";"Brown";"126,50000065565109";"d005";"Technology"
"Amie";"Samuel";"126,50000065565109";"d005";"Technology"
"Margaret";"Claiborne";"156,0000003874302";"d005";"Technology"
"James";"Walter";"228,00000056624413";"d005";"Technology"
"Jessica";"Kelly";"161,00000083446503";"d005";"Technology"
"James";"Gregory";"240,00000059604645";"d005";"Technology"
"Charles";"Almanza";"126,50000065565109";"d005";"Technology"
"Johnnie";"Cannady";"240,00000059604645";"d005";"Technology"
"Nicolai";"Nystuen";"126,50000065565109";"d005";"Technology"
"Alvin";"Johnson";"126,50000065565109";"d005";"Technology"
"Russell";"Boyd";"161,00000083446503";"d005";"Technology"
"Rodney";"Foster";"126,50000065565109";"d005";"Technology"
"Florence";"Turner";"126,50000065565109";"d005";"Technology"
"Reynaldo";"Green";"422,5000038743019";"d005";"Technology"
"Paul";"Matsuda";"161,00000083446503";"d005";"Technology"
"Elton";"Savage";"126,50000065565109";"d005";"Technology"
"Herminia";"Hodapp";"126,50000065565109";"d005";"Technology"
"Rachel";"Coe";"126,50000065565109";"d005";"Technology"
"Carlos";"Hurley";"240,00000059604645";"d005";"Technology"
"Bobby";"Jones";"126,50000065565109";"d005";"Technology"
"Maria";"Garcia";"126,50000065565109";"d005";"Technology"
"Richard";"Meyer";"126,50000065565109";"d005";"Technology"
"Thurman";"Harris";"161,00000083446503";"d005";"Technology"
"Xia";"Fu";"126,50000065565109";"d005";"Technology"
"Nancy";"Chapman";"126,50000065565109";"d005";"Technology"
"Jose";"Ramsey";"161,00000083446503";"d005";"Technology"
"Kurt";"Olsen";"80,50000041723251";"d005";"Technology"
"Michael";"Pressman";"126,50000065565109";"d005";"Technology"
"Linda";"Dewitt";"161,00000083446503";"d005";"Technology"
"Adam";"Hollander";"126,50000065565109";"d005";"Technology"
"Blair";"Cearley";"126,50000065565109";"d005";"Technology"
"Christopher";"Nichols";"126,50000065565109";"d005";"Technology"
"Carlos";"Smith";"161,00000083446503";"d005";"Technology"
"Cong";"Wan";"161,00000083446503";"d005";"Technology"
"Jessica";"Roberts";"126,50000065565109";"d005";"Technology"
"Charmaine";"Mcclure";"80,50000041723251";"d005";"Technology"
"Angela";"Clark";"80,50000041723251";"d005";"Technology"
"Anna";"Grande";"126,50000065565109";"d005";"Technology"
"Opal";"Bennett";"126,50000065565109";"d005";"Technology"
"Ulrik";"Olsen";"132,00000017881393";"d005";"Technology"
"Norma";"Mullen";"126,50000065565109";"d005";"Technology"
"Mark";"Lutz";"126,50000065565109";"d005";"Technology"
"Timothy";"Moore";"126,50000065565109";"d005";"Technology"
"Leslie";"Hollowell";"240,00000059604645";"d005";"Technology"
"Carlos";"Cross";"126,50000065565109";"d005";"Technology"
"Judith";"Balk";"161,00000083446503";"d005";"Technology"
"Yong";"Lopez";"161,00000083446503";"d005";"Technology"
"Mike";"Swenson";"422,5000038743019";"d005";"Technology"
"Howard";"Heckman";"126,50000065565109";"d005";"Technology"
"Michael";"Craver";"240,00000059604645";"d005";"Technology"
"Linnie";"Mock";"126,50000065565109";"d005";"Technology"
"Roberto";"Torres";"126,50000065565109";"d005";"Technology"
"Jolene";"Garcia";"240,00000059604645";"d005";"Technology"
"Jon";"Daniel";"126,50000065565109";"d005";"Technology"
"James";"Munn";"92,00000047683716";"d005";"Technology"
"Corrine";"Lanza";"97,75000050663948";"d005";"Technology"
"Thomas";"Avalos";"161,00000083446503";"d005";"Technology"
"Sun";"Chung";"161,00000083446503";"d005";"Technology"
"Joshua";"Carroll";"126,50000065565109";"d005";"Technology"
"Douglas";"Rodriguez";"57,500000298023224";"d005";"Technology"
"Gerald";"Robles";"126,50000065565109";"d005";"Technology"
"Rebecca";"Childs";"126,50000065565109";"d005";"Technology"
"Katie";"Sellers";"240,00000059604645";"d005";"Technology"
"Anthony";"Marsh";"126,50000065565109";"d005";"Technology"
"Michael";"Cruz";"126,50000065565109";"d005";"Technology"
"Troy";"Johnson";"240,00000059604645";"d005";"Technology"
"Dorothy";"Deloach";"126,50000065565109";"d005";"Technology"
"Samuel";"Bakken";"126,50000065565109";"d005";"Technology"
"Cheryl";"Byrd";"240,00000059604645";"d005";"Technology"
"Darlene";"Valtierra";"126,50000065565109";"d005";"Technology"
"Seth";"Torres";"132,00000017881393";"d005";"Technology"
"Gus";"Frasure";"161,00000083446503";"d005";"Technology"
"Kenneth";"Ullery";"126,50000065565109";"d005";"Technology"
"Joshua";"Choe";"126,50000065565109";"d005";"Technology"
"Edmund";"Cline";"240,00000059604645";"d005";"Technology"
"Serita";"Wilson";"228,00000056624413";"d005";"Technology"
"Charles";"John";"126,50000065565109";"d005";"Technology"
"Albert";"Shurtz";"126,50000065565109";"d005";"Technology"
"Margaret";"Sawyer";"161,00000083446503";"d005";"Technology"
"Richard";"Crabtree";"161,00000083446503";"d005";"Technology"
"Taylor";"Waldrop";"126,50000065565109";"d005";"Technology"
"Elizabeth";"Harrington";"126,50000065565109";"d005";"Technology"
"Joanne";"Fender";"126,50000065565109";"d005";"Technology"
"Margaret";"Reed";"240,00000059604645";"d005";"Technology"
"Guy";"Vaughan";"126,50000065565109";"d005";"Technology"
"Audrey";"Sanders";"161,00000083446503";"d005";"Technology"
"Brian";"Mead";"126,50000065565109";"d005";"Technology"
"John";"Brown";"126,50000065565109";"d005";"Technology"
"Xue fang";"Hsieh";"126,50000065565109";"d005";"Technology"
"Carl";"Wilder";"422,5000038743019";"d005";"Technology"
"Janetta";"Ramer";"422,5000038743019";"d005";"Technology"
"Hector";"Ward";"161,00000083446503";"d005";"Technology"
"Park";"Chien";"126,50000065565109";"d005";"Technology"
"Maxwell";"Smith";"74,75000038743019";"d005";"Technology"
"Agnes";"Miller";"161,00000083446503";"d005";"Technology"
"Eleanor";"Frye";"80,50000041723251";"d005";"Technology"
"Joan";"Rossi";"161,00000083446503";"d005";"Technology"
"Bradley";"Tillett";"97,75000050663948";"d005";"Technology"
"James";"Riehle";"126,50000065565109";"d005";"Technology"
"Hosea";"Schuster";"161,00000083446503";"d005";"Technology"
"Minh";"Barnes";"240,00000059604645";"d005";"Technology"
"James";"Vega";"126,50000065565109";"d005";"Technology"
"Jennifer";"Ayala";"126,50000065565109";"d005";"Technology"
"Maurice";"Roby";"126,50000065565109";"d005";"Technology"
"Lavon";"Daniels";"126,50000065565109";"d005";"Technology"
"Antonio";"Warford";"126,50000065565109";"d005";"Technology"
"Richard";"Meade";"161,00000083446503";"d005";"Technology"
"Oliver";"Benitez";"240,00000059604645";"d005";"Technology"
"Phillip";"Hasting";"126,50000065565109";"d005";"Technology"
"Toni";"Lyons";"240,00000059604645";"d005";"Technology"
"John";"Roseberry";"126,50000065565109";"d005";"Technology"
"Donald";"Haworth";"161,00000083446503";"d005";"Technology"
"Michael";"Bealer";"80,50000041723251";"d005";"Technology"
"Josephine";"Tullos";"126,50000065565109";"d005";"Technology"
"Alice";"West";"126,50000065565109";"d005";"Technology"
"Carlos";"Fiore";"126,50000065565109";"d005";"Technology"
"Jay";"Strickland";"126,50000065565109";"d005";"Technology"
"Carl";"Schwartz";"126,50000065565109";"d005";"Technology"
"Robert";"Williams";"240,00000059604645";"d005";"Technology"
"Zi";"Hung";"126,50000065565109";"d005";"Technology"
"Irma";"Doane";"126,50000065565109";"d005";"Technology"
"Peter";"Harding";"126,50000065565109";"d005";"Technology"
"Robert";"Forrest";"240,00000059604645";"d005";"Technology"
"Eugene";"Marin";"161,00000083446503";"d005";"Technology"
"Laura";"Shaver";"240,00000059604645";"d005";"Technology"
"Leroy";"Diaz";"92,00000047683716";"d005";"Technology"
"Charles";"Arant";"92,00000047683716";"d005";"Technology"
"Jennifer";"Porter";"161,00000083446503";"d005";"Technology"
"Thomas";"Kirby";"126,50000065565109";"d005";"Technology"
"Annette";"Allen";"126,50000065565109";"d005";"Technology"
"David";"Leon";"126,50000065565109";"d005";"Technology"
"Patricia";"Cohan";"126,50000065565109";"d005";"Technology"
"Curtis";"Atkins";"422,5000038743019";"d005";"Technology"
"Patricia";"Moen";"126,50000065565109";"d005";"Technology"
"Thelma";"Lorenzo";"126,50000065565109";"d005";"Technology"
"Marc";"Barnhart";"126,50000065565109";"d005";"Technology"
"Peggy";"Frazier";"240,00000059604645";"d005";"Technology"
"Helen";"Solum";"126,50000065565109";"d005";"Technology"
"Thomas";"Mcdaniel";"80,50000041723251";"d005";"Technology"
"Kasey";"Kaufman";"161,00000083446503";"d005";"Technology"
"Mabel";"Kelly";"161,00000083446503";"d005";"Technology"
"Stephanie";"Warrick";"161,00000083446503";"d005";"Technology"
"James";"Winfield";"240,00000059604645";"d005";"Technology"
"Laurene";"Rademacher";"126,50000065565109";"d005";"Technology"
"Lester";"Turner";"126,50000065565109";"d005";"Technology"
"Angela";"Taylor";"161,00000083446503";"d005";"Technology"
"Joann";"Suter";"126,50000065565109";"d005";"Technology"
"Lynn";"Stone";"126,50000065565109";"d005";"Technology"
"James";"Bass";"126,50000065565109";"d005";"Technology"
"Donald";"Mcgraw";"126,50000065565109";"d005";"Technology"
"Olivia";"Solhaug";"126,50000065565109";"d005";"Technology"
"Shasta";"Fauntleroy";"126,50000065565109";"d005";"Technology"
"Jason";"Riley";"97,75000050663948";"d005";"Technology"
"Ramona";"Parsons";"86,25000044703484";"d005";"Technology"
"Martha";"Flynn";"161,00000083446503";"d005";"Technology"
"Edgar";"Carpenter";"126,50000065565109";"d005";"Technology"
"Emma";"Stokke";"126,50000065565109";"d005";"Technology"
"John";"Green";"156,0000003874302";"d005";"Technology"
"James";"Helsel";"144,00000035762787";"d005";"Technology"
"Timothy";"Wyllie";"126,50000065565109";"d005";"Technology"
"Barbara";"Prichard";"161,00000083446503";"d005";"Technology"
"Lori";"Moles";"422,5000038743019";"d005";"Technology"
"Virginia";"Mason";"126,50000065565109";"d005";"Technology"
"Danny";"Burke";"161,00000083446503";"d005";"Technology"
"Sabrina";"Jewell";"161,00000083446503";"d005";"Technology"
"Troy";"Holman";"126,50000065565109";"d005";"Technology"
"Jimmy";"Slayden";"80,50000041723251";"d005";"Technology"
"David";"Bergman";"161,00000083446503";"d005";"Technology"
"Betty";"Phelps";"240,00000059604645";"d005";"Technology"
"Beverly";"Garcia";"126,50000065565109";"d005";"Technology"
"Mary";"Hoffman";"126,50000065565109";"d005";"Technology"
"Carolyn";"Kelly";"126,50000065565109";"d005";"Technology"
"Mary";"Hart";"126,50000065565109";"d005";"Technology"
"Vegard";"Johansen";"126,50000065565109";"d005";"Technology"
"Dawn";"Richey";"161,00000083446503";"d005";"Technology"
"Mattie";"Mclaughlin";"161,00000083446503";"d005";"Technology"
"Maria";"Hindenes";"126,50000065565109";"d005";"Technology"
"Thelma";"Hunter";"126,50000065565109";"d005";"Technology"
"Jarod";"Decastro";"126,50000065565109";"d005";"Technology"
"Heather";"Schulz";"240,00000059604645";"d005";"Technology"
"Leslie";"Latham";"161,00000083446503";"d005";"Technology"
"Danny";"Cammarata";"126,50000065565109";"d005";"Technology"
"David";"Noyes";"240,00000059604645";"d005";"Technology"
"Steven";"Hatfield";"422,5000038743019";"d005";"Technology"
"John";"Garvin";"126,50000065565109";"d005";"Technology"
"Michael";"Dandridge";"126,50000065565109";"d005";"Technology"
"Joseph";"Ramos";"126,50000065565109";"d005";"Technology"
"Jun";"Chu";"126,50000065565109";"d005";"Technology"
"Julio";"Brungardt";"126,50000065565109";"d005";"Technology"
"Mark";"Seaman";"126,50000065565109";"d005";"Technology"
"Christopher";"Spielman";"240,00000059604645";"d005";"Technology"
"Tony";"Hooks";"126,50000065565109";"d005";"Technology"
"Rosamond";"Moore";"57,500000298023224";"d005";"Technology"
"Charity";"Gokey";"240,00000059604645";"d005";"Technology"
"Wayne";"Crittendon";"161,00000083446503";"d005";"Technology"
"John";"Nelson";"126,50000065565109";"d005";"Technology"
"Alberto";"Clemons";"161,00000083446503";"d005";"Technology"
"Signe";"Tyldum";"240,00000059604645";"d005";"Technology"
"Rita";"Martinez";"126,50000065565109";"d005";"Technology"
"Martina";"Mcdevitt";"126,50000065565109";"d005";"Technology"
"Christopher";"Pinckney";"161,00000083446503";"d005";"Technology"
"Caroline";"Zachery";"422,5000038743019";"d005";"Technology"
"Hanna";"Dahl";"126,50000065565109";"d005";"Technology"
"Christina";"Lively";"126,50000065565109";"d005";"Technology"
"Mary";"Ramos";"126,50000065565109";"d005";"Technology"
"Richard";"Aguirre";"126,50000065565109";"d005";"Technology"
"Sandra";"Berge";"126,50000065565109";"d005";"Technology"
"Stanley";"Lowry";"240,00000059604645";"d005";"Technology"
"Nancy";"Bellows";"422,5000038743019";"d005";"Technology"
"Jeffry";"Oliver";"161,00000083446503";"d005";"Technology"
"Ashley";"Aasen";"126,50000065565109";"d005";"Technology"
"Michael";"Clark";"161,00000083446503";"d005";"Technology"
"Xiao chen";"Chao";"126,50000065565109";"d005";"Technology"
"Saga";"Hkonsen";"126,50000065565109";"d005";"Technology"
"Joseph";"Morgan";"86,25000044703484";"d005";"Technology"
"Nicole";"Breslin";"126,50000065565109";"d005";"Technology"
"Trym";"Kristoffersen";"240,00000059604645";"d005";"Technology"
"Bobby";"Eshelman";"92,00000047683716";"d005";"Technology"
"Janette";"Fant";"92,00000047683716";"d005";"Technology"
"Timothy";"Acosta";"126,50000065565109";"d005";"Technology"
"Michael";"Pitts";"161,00000083446503";"d005";"Technology"
"Jermaine";"Bashir";"422,5000038743019";"d005";"Technology"
"Rachel";"Gaines";"126,50000065565109";"d005";"Technology"
"Sidney";"Walker";"240,00000059604645";"d005";"Technology"
"Julie";"Casarez";"422,5000038743019";"d005";"Technology"
"Ira";"Lindquist";"126,50000065565109";"d005";"Technology"
"George";"Callender";"240,00000059604645";"d005";"Technology"
"Tomeka";"Keller";"126,50000065565109";"d005";"Technology"
"Robert";"Krause";"138,00000071525574";"d005";"Technology"
"Jeremy";"Somerville";"240,00000059604645";"d005";"Technology"
"John";"Henry";"240,00000059604645";"d005";"Technology"
"Harvey";"Parra";"126,50000065565109";"d005";"Technology"
"Gerald";"Eichelberger";"126,50000065565109";"d005";"Technology"
"Willie";"Mullins";"161,00000083446503";"d005";"Technology"
"Melinda";"Kelley";"126,50000065565109";"d005";"Technology"
"Donald";"Frechette";"240,00000059604645";"d005";"Technology"
"Joseph";"Bennett";"126,50000065565109";"d005";"Technology"
"James";"Chapman";"86,25000044703484";"d005";"Technology"
"Bryan";"Williams";"126,50000065565109";"d005";"Technology"
"Jenny";"Herfindal";"240,00000059604645";"d005";"Technology"
"John";"Mcarthur";"161,00000083446503";"d005";"Technology"
"Leon";"Jeffers";"240,00000059604645";"d005";"Technology"
"Kelly";"Williamson";"126,50000065565109";"d005";"Technology"
"Daniel";"Granli";"161,00000083446503";"d005";"Technology"
"Adrian";"Olsen";"126,50000065565109";"d005";"Technology"
"Richard";"Schimke";"161,00000083446503";"d005";"Technology"
"David";"Hopkins";"126,50000065565109";"d005";"Technology"
"John";"Houck";"240,00000059604645";"d005";"Technology"
"James";"Benson";"161,00000083446503";"d005";"Technology"
"Jacquelyn";"Iles";"186,000000461936";"d005";"Technology"
"Myra";"Garcia";"126,50000065565109";"d005";"Technology"
"Lori";"Maddox";"80,50000041723251";"d005";"Technology"
"Ann";"Quinones";"126,50000065565109";"d005";"Technology"
"Michael";"Reinhardt";"126,50000065565109";"d005";"Technology"
"Stuart";"Weaver";"126,50000065565109";"d005";"Technology"
"Donald";"Poole";"126,50000065565109";"d005";"Technology"
"Antonio";"Vass";"161,00000083446503";"d005";"Technology"
"Charity";"Knotts";"126,50000065565109";"d005";"Technology"
"Don";"Tilley";"228,00000056624413";"d005";"Technology"
"Wayne";"Woodard";"186,000000461936";"d005";"Technology"
"Marie";"Cox";"126,50000065565109";"d005";"Technology"
"Caron";"Adams";"126,50000065565109";"d005";"Technology"
"Sarah";"Krawczyk";"126,50000065565109";"d005";"Technology"
"Emmanuel";"Andre";"126,50000065565109";"d005";"Technology"
"Jannie";"Spaeth";"126,50000065565109";"d005";"Technology"
"Shari";"Garretson";"240,00000059604645";"d005";"Technology"
"Anna";"Olsen";"161,00000083446503";"d005";"Technology"
"Crystal";"Barrett";"126,50000065565109";"d005";"Technology"
"Jack";"Friend";"126,50000065565109";"d005";"Technology"
"James";"Wagner";"126,50000065565109";"d005";"Technology"
"Jo";"Deberry";"161,00000083446503";"d005";"Technology"
"Erik";"Hovland";"126,50000065565109";"d005";"Technology"
"Jannie";"Nguyen";"422,5000038743019";"d005";"Technology"
"Jordan";"Reed";"240,00000059604645";"d005";"Technology"
"Luis";"Price";"126,50000065565109";"d005";"Technology"
"Richard";"Crosby";"161,00000083446503";"d005";"Technology"
"Annie";"Adames";"240,00000059604645";"d005";"Technology"
"Melissa";"Jackson";"126,50000065565109";"d005";"Technology"
"Vance";"Iser";"126,50000065565109";"d005";"Technology"
"Laura";"Meredith";"126,50000065565109";"d005";"Technology"
"Adam";"Goin";"126,50000065565109";"d005";"Technology"
"Andreas";"Johansen";"161,00000083446503";"d005";"Technology"
"David";"Hammond";"126,50000065565109";"d005";"Technology"
"Terry";"Esposito";"126,50000065565109";"d005";"Technology"
"Dorothy";"Wilson";"126,50000065565109";"d005";"Technology"
"Dennis";"Kim";"126,50000065565109";"d005";"Technology"
"Cheryl";"Collier";"156,0000003874302";"d005";"Technology"
"Cai";"Ch'ien";"126,50000065565109";"d005";"Technology"
"Latoya";"Herrera";"126,50000065565109";"d005";"Technology"
"John";"Wickline";"161,00000083446503";"d005";"Technology"
"Elva";"Wilson";"186,000000461936";"d005";"Technology"
"Brenda";"Murphy";"97,75000050663948";"d005";"Technology"
"Eddie";"Fowler";"97,75000050663948";"d005";"Technology"
"Agnes";"Metz";"126,50000065565109";"d005";"Technology"
"Donald";"Muller";"126,50000065565109";"d005";"Technology"
"Kenneth";"Johnson";"240,00000059604645";"d005";"Technology"
"Valery";"Moore";"240,00000059604645";"d005";"Technology"
"Ronald";"Parodi";"126,50000065565109";"d005";"Technology"
"Leo";"Hebert";"126,50000065565109";"d005";"Technology"
"Booker";"Brown";"240,00000059604645";"d005";"Technology"
"Del";"Hubbs";"161,00000083446503";"d005";"Technology"
"Allen";"Manuel";"126,50000065565109";"d005";"Technology"
"Michael";"Charles";"126,50000065565109";"d005";"Technology"
"Alexander";"Guthrie";"126,50000065565109";"d005";"Technology"
"James";"Davie";"161,00000083446503";"d005";"Technology"
"Barbara";"Bugarin";"126,50000065565109";"d005";"Technology"
"Douglas";"Bates";"240,00000059604645";"d005";"Technology"
"Christopher";"Lantz";"126,50000065565109";"d005";"Technology"
"Raymond";"England";"240,00000059604645";"d005";"Technology"
"Chan juan";"Wang";"126,50000065565109";"d005";"Technology"
"Annette";"Carroll";"161,00000083446503";"d005";"Technology"
"Robin";"Hughes";"186,000000461936";"d005";"Technology"
"Leah";"Smith";"161,00000083446503";"d005";"Technology"
"Leah";"Tollefsen";"126,50000065565109";"d005";"Technology"
"Elinor";"Garrett";"161,00000083446503";"d005";"Technology"
"Brenda";"Mckinley";"161,00000083446503";"d005";"Technology"
"Sun";"K";"126,50000065565109";"d005";"Technology"
"Richard";"Grasty";"161,00000083446503";"d005";"Technology"
"Maria";"Salas";"126,50000065565109";"d005";"Technology"
"Lola";"Martinez";"126,50000065565109";"d005";"Technology"
"Leah";"Bevins";"228,00000056624413";"d005";"Technology"
"Michelle";"Pfeiffer";"126,50000065565109";"d005";"Technology"
"Jaclyn";"Drake";"161,00000083446503";"d005";"Technology"
"Petra";"Robinson";"156,0000003874302";"d005";"Technology"
"Raymond";"Snell";"240,00000059604645";"d005";"Technology"
"Marvin";"Stephenson";"161,00000083446503";"d005";"Technology"
"John";"Gentile";"240,00000059604645";"d005";"Technology"
"Sandra";"Benitez";"126,50000065565109";"d005";"Technology"
"Nichole";"Smith";"126,50000065565109";"d005";"Technology"
"Gladys";"Lombard";"126,50000065565109";"d005";"Technology"
"Mercedes";"Mack";"422,5000038743019";"d005";"Technology"
"Alec";"Short";"161,00000083446503";"d005";"Technology"
"Daniel";"Brown";"126,50000065565109";"d005";"Technology"
"Jose";"Garcia";"126,50000065565109";"d005";"Technology"
"William";"Luciani";"126,50000065565109";"d005";"Technology"
"James";"Yoder";"240,00000059604645";"d005";"Technology"
"Andrew";"Harris";"161,00000083446503";"d005";"Technology"
"Helen";"Foster";"240,00000059604645";"d005";"Technology"
"Mark";"Tackett";"126,50000065565109";"d005";"Technology"
"Eileen";"Howell";"161,00000083446503";"d005";"Technology"
"Ollie";"Crunk";"126,50000065565109";"d005";"Technology"
"Quinton";"Delano";"126,50000065565109";"d005";"Technology"
"Courtney";"Garcia";"126,50000065565109";"d005";"Technology"
"Thomas";"Derr";"161,00000083446503";"d005";"Technology"
"Thomas";"Milligan";"461,5000042319298";"d005";"Technology"
"Richard";"Frazier";"186,000000461936";"d005";"Technology"
"Nicky";"Farley";"126,50000065565109";"d005";"Technology"
"Paul";"Hancock";"126,50000065565109";"d005";"Technology"
"Edward";"Donahue";"126,50000065565109";"d005";"Technology"
"Lynnette";"Zuckerman";"126,50000065565109";"d005";"Technology"
"Michael";"Meyer";"126,50000065565109";"d005";"Technology"
"Peter";"Wilson";"97,75000050663948";"d005";"Technology"
"Dawn";"Philpot";"126,50000065565109";"d005";"Technology"
"Gloria";"Jackson";"161,00000083446503";"d005";"Technology"
"Paul";"Dake";"126,50000065565109";"d005";"Technology"
"Melissa";"Bailey";"161,00000083446503";"d005";"Technology"
"Sander";"Klokk";"126,50000065565109";"d005";"Technology"
"Vicki";"Richard";"126,50000065565109";"d005";"Technology"
"Rachel";"Steele";"126,50000065565109";"d005";"Technology"
"Dana";"Burrus";"240,00000059604645";"d005";"Technology"
"Andreas";"Vers";"126,50000065565109";"d005";"Technology"
"Jose";"Fulton";"126,50000065565109";"d005";"Technology"
"Antonio";"Trent";"126,50000065565109";"d005";"Technology"
"Rosalyn";"Gonzalez";"422,5000038743019";"d005";"Technology"
"Barry";"Dupre";"126,50000065565109";"d005";"Technology"
"Tobias";"Kjsnes";"126,50000065565109";"d005";"Technology"
"Phillip";"Mahon";"161,00000083446503";"d005";"Technology"
"Carole";"Ferguson";"240,00000059604645";"d005";"Technology"
"Sandy";"Crumpton";"126,50000065565109";"d005";"Technology"
"Roseann";"Gomez";"126,50000065565109";"d005";"Technology"
"Shaquita";"Cremeans";"325,00000298023224";"d005";"Technology"
"Bertha";"Crook";"240,00000059604645";"d005";"Technology"
"Marsha";"Ledoux";"161,00000083446503";"d005";"Technology"
"Yue ying";"Tsui";"161,00000083446503";"d005";"Technology"
"Kent";"Lowder";"240,00000059604645";"d005";"Technology"
"Bettina";"Cochran";"126,50000065565109";"d005";"Technology"
"Sid";"Bellinger";"126,50000065565109";"d005";"Technology"
"Catherine";"Prado";"0";"d005";"Technology"
"Walter";"Gittens";"126,50000065565109";"d005";"Technology"
"William";"Theis";"240,00000059604645";"d005";"Technology"
"Christene";"Love";"240,00000059604645";"d005";"Technology"
"Heather";"Medina";"126,50000065565109";"d005";"Technology"
"Henrik";"Berntsen";"80,50000041723251";"d005";"Technology"
"Debra";"Johnston";"126,50000065565109";"d005";"Technology"
"Wanda";"King";"126,50000065565109";"d005";"Technology"
"Teresa";"Barbour";"126,50000065565109";"d005";"Technology"
"Mary";"Shackelford";"228,00000056624413";"d005";"Technology"
"Raymond";"Barrera";"422,5000038743019";"d005";"Technology"
"Patricia";"Mendoza";"80,50000041723251";"d005";"Technology"
"John";"Long";"161,00000083446503";"d005";"Technology"
"Paul";"Smith";"126,50000065565109";"d005";"Technology"
"Frederic";"Reiter";"126,50000065565109";"d005";"Technology"
"David";"Delgado";"126,50000065565109";"d005";"Technology"
"Sandra";"Mccoy";"240,00000059604645";"d005";"Technology"
"William";"Ramirez";"126,50000065565109";"d005";"Technology"
"Jose";"Rader";"126,50000065565109";"d005";"Technology"
"Lisa";"Carlson";"126,50000065565109";"d005";"Technology"
"Marthe";"Paulsen";"161,00000083446503";"d005";"Technology"
"Robert";"Bentley";"126,50000065565109";"d005";"Technology"
"Jacquelyn";"Dasilva";"126,50000065565109";"d005";"Technology"
"Joseph";"Crenshaw";"126,50000065565109";"d005";"Technology"
"Hkon";"Johansen";"126,50000065565109";"d005";"Technology"
"Robert";"Jackson";"240,00000059604645";"d005";"Technology"
"Penny";"Esparza";"126,50000065565109";"d005";"Technology"
"Alecia";"Booth";"126,50000065565109";"d005";"Technology"
"Richard";"Sheffield";"161,00000083446503";"d005";"Technology"
"Chung";"Liu";"126,50000065565109";"d005";"Technology"
"Wei";"Chang";"161,00000083446503";"d005";"Technology"
"Ada";"Holmes";"240,00000059604645";"d005";"Technology"
"Joe";"Ayala";"80,50000041723251";"d005";"Technology"
"Douglas";"Dall";"80,50000041723251";"d005";"Technology"
"Johnny";"Warwick";"126,50000065565109";"d005";"Technology"
"Edward";"Spieker";"126,50000065565109";"d005";"Technology"
"Johnathan";"Meyers";"156,0000003874302";"d005";"Technology"
"Juan";"Velasquez";"240,00000059604645";"d005";"Technology"
"Edward";"Mccloskey";"240,00000059604645";"d005";"Technology"
"Antoinette";"Horner";"126,50000065565109";"d005";"Technology"
"Jorge";"Andrews";"186,000000461936";"d005";"Technology"
"Sixta";"Felts";"126,50000065565109";"d005";"Technology"
"Francisco";"Turner";"126,50000065565109";"d005";"Technology"
"Robert";"Sisneros";"126,50000065565109";"d005";"Technology"
"Lolita";"Rodrigues";"422,5000038743019";"d005";"Technology"
"Lasse";"Eilertsen";"126,50000065565109";"d005";"Technology"
"Dionne";"Luke";"126,50000065565109";"d005";"Technology"
"Peter";"Carpenter";"240,00000059604645";"d005";"Technology"
"Michael";"Kirk";"126,50000065565109";"d005";"Technology"
"Karla";"Hart";"126,50000065565109";"d005";"Technology"
"Lillie";"Dunn";"126,50000065565109";"d005";"Technology"
"Evelyn";"Love";"126,50000065565109";"d005";"Technology"
"Robyn";"Gipson";"156,0000003874302";"d005";"Technology"
"Sabrina";"Lee";"126,50000065565109";"d005";"Technology"
"Celia";"Brown";"126,50000065565109";"d005";"Technology"
"Joshua";"Fernandez";"126,50000065565109";"d005";"Technology"
"Lyndia";"Lanham";"126,50000065565109";"d005";"Technology"
"Martin";"Cardwell";"126,50000065565109";"d005";"Technology"
"John";"Garcia";"126,50000065565109";"d005";"Technology"
"Nathan";"Horton";"240,00000059604645";"d005";"Technology"
"Lynn";"Weeks";"74,75000038743019";"d005";"Technology"
